cx,cy,ux,uy,dx,dy,dz,e1,e2,s1,s2,O_0,O_1,O_2,dray_0,dray_1,dray_2,H_0,H_1,H_2,r_0,r_1,r_2
-1.2303914240587575,1.7116227389780976,-0.0076969280443760779,0.015761089414588588,-0.032851884093010458,-0.00014708628876255206,-0.99946022035755022,-0.17545422540714875,1.5875331920819455,-0.64729245138727953,0.16384119233310074,-1.2380883521031336,1.7273838283926861,5,-0.032851884093010458,-0.00014708628876255206,-0.99946022035755022,-1.2303914240587575,1.7116227389780976,0.44435154569842228,0.24511224856552044,-0.34098067496507617,0.90755284413829895
0.76812848352735674,0.20930595066905511,0.022406203070540739,0.011499462450103248,0.010109557395552801,-0.026482265167852573,-0.99959816250373612,-1.67135248657008,-0.38286714876676903,0.98375490840002766,-1.2517438155744967,0.7905346865978975,0.22080541311915836,5,0.010109557395552801,-0.026482265167852573,-0.99959816250373612,0.76812848352735674,0.20930595066905511,0.063383034819151363,-0.15361335464749667,-0.041857827068603831,0.98724407295614458
-1.1975731040520192,-1.2777900062043535,0.0036666358805560462,-0.019339752373738851,-0.0012272440579162297,0.034419001240422444,-0.99940673713240202,1.0722275449346119,0.33723781584846269,-1.0439509249842558,-0.50159727142567345,-1.1939064681714631,-1.2971297585780923,5,-0.0012272440579162297,0.034419001240422444,-0.99940673713240202,-1.1975731040520192,-1.2777900062043535,0.30669286395045098,0.2390653109220619,0.25507859527970678,0.93690057495118939
-0.52185475759117317,1.5362275767858797,-0.0079965966289580089,0.020667743076552277,0.0081268364098553442,0.02919472022227056,-0.99954070594504096,-0.45906567670541332,-0.049519337942502177,-0.53614396594309233,-0.82728790080453651,-0.52985135422013119,1.556895319862432,5,0.0081268364098553442,0.02919472022227056,-0.99954070594504096,-0.52185475759117317,1.5362275767858797,0.26323275556979581,0.10422661113428963,-0.30682060847449522,0.9460433012007442
-1.9850630317916962,0.56628682088992299,-0.011423769009560736,0.01510182889986419,-0.019781177172509441,-0.0092694626634499764,-0.99976136257188919,-0.30458770251481737,-1.026889738609049,-1.2895265726430769,-0.04817648250735862,-1.9964868008012568,0.58138864978978722,5,-0.019781177172509441,-0.0092694626634499764,-0.99976136257188919,-1.9850630317916962,0.56628682088992299,0.42611560036996565,0.39557866531328295,-0.11284829811673436,0.91147286364494595
1.3201909192069823,0.27877709789523175,0.022601974535376115,0.018884568332476676,-0.013158469168174142,0.015431249136822969,-0.99979434447251592,0.88287422555456829,-1.529371705117365,0.0035081514639604466,-0.64995619480129563,1.3427928937423583,0.2976616662277084,5,-0.013158469168174142,0.015431249136822969,-0.99979434447251592,1.3201909192069823,0.27877709789523175,0.18206207334674646,-0.26386331835443949,-0.055718494243273561,0.96294942682689511
-1.3821556757542406,-0.49484865548031953,-0.0027760895176443369,0.0011652076487588647,-0.019976300545218689,0.0075717929767876498,-0.9997717816420123,-0.97714543713468971,0.85343765271461891,-0.51816968909066619,1.4983016830648794,-1.3849317652718849,-0.49368344783156065,5,-0.019976300545218689,0.0075717929767876498,-0.9997717816420123,-1.3821556757542406,-0.49484865548031953,0.21552295038503413,0.27617468714654703,0.098877915859650861,0.95600768821948212
-0.92960278174485822,-0.35617887137148063,0.024019737544029474,0.020781771755036621,-0.017705885321823496,-0.052191742640468004,-0.99848010677485277,-0.77983936414639332,0.38650199362583243,-0.22728300655720315,-0.75402180912636318,-0.9055830442008288,-0.33539709961644404,5,-0.017705885321823496,-0.052191742640468004,-0.99848010677485277,-0.92960278174485822,-0.35617887137148063,0.099102472023924026,0.18588404747450046,0.071221785837557824,0.97998702956549721
1.5213286159233146,-1.0420431492726205,0.00077613345531354905,-0.022667388102305643,0.0039080795036976366,0.0050078592845759582,-0.99997982392645235,0.58767504257775283,-0.15498257307480726,0.60321058071364675,-0.047291507216996057,1.5221047493786282,-1.0647105373749262,5,0.0039080795036976366,0.0050078592845759582,-0.99997982392645235,1.5213286159233146,-1.0420431492726205,0.34002946825731489,-0.30356456997303538,0.2079283707618339,0.92984640908561644
0.039163239473692713,-1.8477708532350436,0.0010583064513111974,-0.023485558303419904,-0.015657560890451984,-0.0012267302735226191,-0.99987666035356471,-1.0858162553014383,-0.10206924318890695,0.051955169516140508,0.95846295388119718,0.040221545925003911,-1.8712564115384636,5,-0.015657560890451984,-0.0012267302735226191,-0.99987666035356471,0.039163239473692713,-1.8477708532350436,0.34157908853910351,-0.0078144339406940617,0.36869481340644744,0.92951765404933084
