t_s,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,Cd,Cl,Cm
4.06667,1308.62,146.519,551.846,-2.04621,401.641,-93.769,1.27366,0.537106,0.0930746
4.07333,1309.07,149.714,552.638,-2.89138,400.546,-94.0262,1.2741,0.537877,0.0928208
4.08,1310.09,150.39,551.291,-3.42948,398.813,-94.5574,1.2751,0.536566,0.0924192
4.08667,1309.34,147.908,552.819,-2.52252,397.457,-92.4676,1.27437,0.538053,0.0921049
4.09333,1309.85,150.259,553.488,-3.24239,396.305,-92.2311,1.27486,0.538703,0.091838
4.1,1310.49,151.105,552.09,-4.25648,394.475,-93.735,1.27549,0.537344,0.091414
4.10667,1311.63,148.296,554.729,-1.55044,390.653,-93.4771,1.2766,0.539912,0.0905282
4.11333,1314.57,150.501,557.24,-1.33963,386.934,-94.6973,1.27946,0.542356,0.0896663
4.12,1318.24,151.936,557.219,-1.85664,383.656,-96.7797,1.28303,0.542335,0.0889066
4.12667,1321.46,149.943,560.772,0.597112,381.281,-96.2035,1.28617,0.545794,0.0883563
4.13333,1323.58,152.228,562.518,0.50443,378.992,-95.3721,1.28822,0.547493,0.0878259
4.14,1326.58,153.771,562.705,-1.36909,377.335,-95.3748,1.29115,0.547674,0.0874419
4.14667,1328.05,152.545,565.231,0.421893,372.958,-92.8378,1.29258,0.550133,0.0864276
4.15333,1329.99,153.65,566.781,0.723581,368.556,-91.953,1.29446,0.551641,0.0854076
4.16,1331.2,155.556,566.401,-1.09287,365.616,-92.3998,1.29564,0.551272,0.0847262
4.16667,1333.3,154.199,568.815,1.47556,363.654,-92.2113,1.29769,0.553621,0.0842716
4.17333,1333.65,154.625,569.571,1.55651,361.893,-91.1829,1.29803,0.554357,0.0838634
4.18,1335.22,156.877,569.139,-1.08702,360.143,-92.2503,1.29956,0.553937,0.0834579
4.18667,1336.16,156.147,571.181,1.19034,358.867,-91.7782,1.30047,0.555924,0.0831621
4.19333,1337.32,155.976,572.494,2.38051,354.937,-91.1564,1.3016,0.557202,0.0822515
4.2,1338.36,157.686,572.232,-0.110204,352.902,-92.4813,1.30261,0.556947,0.0817799
4.20667,1339.81,157.886,574.177,1.81672,349.175,-91.7677,1.30402,0.55884,0.0809163
4.21333,1341.79,157.28,575.462,3.05502,346.149,-91.7749,1.30595,0.560091,0.0802149
4.22,1342.92,159.236,574.984,0.587131,345.516,-92.9796,1.30705,0.559626,0.0800683
4.22667,1344.48,159.455,576.763,2.51507,345.569,-93.3796,1.30856,0.561357,0.0800805
4.23333,1345.92,158.637,577.455,4.32717,344.748,-92.6283,1.30997,0.56203,0.0798905
4.24,1345.81,159.642,576.717,0.978086,344.38,-93.4286,1.30986,0.561312,0.079805
4.24667,1345.46,160.1,577.113,3.99966,342.58,-94.6654,1.30952,0.561697,0.079388
4.25333,1344.59,158.669,577.562,5.2225,340.329,-94.4174,1.30868,0.562135,0.0788663
4.26,1343.74,159.274,575.658,1.89605,338.825,-95.6936,1.30784,0.560282,0.0785178
4.26667,1343.31,159.822,576.542,5.23926,337.894,-97.4516,1.30743,0.561142,0.078302
4.27333,1343.59,159.169,576.224,5.5017,338.317,-96.645,1.30771,0.560833,0.0784
4.28,1342.29,158.906,574.729,2.62219,337.048,-97.3673,1.30644,0.559377,0.0781061
4.28667,1342.07,159.751,575.188,6.5109,337.926,-99.5311,1.30622,0.559824,0.0783094
4.29333,1342.23,158.895,574.744,6.49345,338.267,-99.1288,1.30638,0.559392,0.0783884
4.3,1342.64,158.184,573.713,4.11178,336.642,-100.506,1.30677,0.558389,0.078012
4.30667,1343.24,159.339,575.127,7.39167,335.142,-100.992,1.30736,0.559765,0.0776644
4.31333,1344.02,158.607,574.57,8.10045,334.929,-101.576,1.30812,0.559223,0.0776149
4.32,1344.71,157.747,572.929,6.3033,333.095,-103.101,1.30879,0.557626,0.0771899
4.32667,1344.15,158.133,573.544,9.47314,332.59,-104.692,1.30825,0.558224,0.0770728
4.33333,1344.06,157.638,573.408,9.74331,333.914,-105.907,1.30816,0.558092,0.0773798
4.34,1342.04,156.269,570.109,7.23768,333.079,-106.443,1.30619,0.554881,0.0771862
4.34667,1339.27,156.487,569.978,9.92142,329.014,-106.077,1.3035,0.554753,0.0762441
4.35333,1338.5,156.768,570.317,9.99575,326.826,-105.054,1.30275,0.555083,0.0757372
4.36,1337.88,155.409,567.831,7.0952,323.653,-105.071,1.30215,0.552664,0.0750019
4.36667,1337.23,155.319,569.559,11.2206,317.459,-105.483,1.30151,0.554346,0.0735665
4.37333,1338.15,155.977,570.739,11.3331,314.706,-104.477,1.3024,0.555494,0.0729286
4.38,1339.16,154.967,569.081,8.97248,312.565,-105.428,1.30339,0.55388,0.0724325
4.38667,1340.32,155.149,570.572,13.2818,307.336,-105.648,1.30452,0.555332,0.0712207
4.39333,1342.03,155.363,572.161,13.5026,305.664,-104.962,1.30618,0.556878,0.0708332
4.4,1344.45,155.281,571.485,11.3213,302.455,-104.753,1.30854,0.55622,0.0700895
4.40667,1346.31,155.534,574.453,14.2013,294.953,-103.795,1.31035,0.559109,0.068351
4.41333,1348.87,155.849,577.353,13.6345,290.16,-101.427,1.31284,0.561931,0.0672403
4.42,1352.27,156.315,577.157,10.9048,286.836,-100.896,1.31615,0.56174,0.06647
4.42667,1352.31,156.499,578.25,13.0129,280.222,-98.6265,1.31618,0.562805,0.0649373
4.43333,1354.61,156.422,580.487,12.905,278.978,-96.6751,1.31843,0.564982,0.0646492
4.44,1358.26,156.593,580,10.5019,280.622,-96.558,1.32198,0.564508,0.0650302
4.44667,1360.04,157.883,580.439,11.0072,278.857,-94.6821,1.32371,0.564935,0.0646211
4.45333,1361.2,157.195,582.085,11.4078,280.103,-93.8811,1.32484,0.566537,0.0649099
4.46,1362.77,157.371,580.946,9.4677,284.037,-94.0722,1.32637,0.565428,0.0658214
4.46667,1361.22,158.866,579.368,10.2763,285.188,-93.441,1.32486,0.563892,0.0660883
4.47333,1359.8,158.027,581.02,10.389,286.637,-91.8435,1.32348,0.5655,0.0664239
4.48,1360.49,158.181,580.63,7.94519,286.504,-90.5833,1.32415,0.565121,0.0663932
4.48667,1361.28,160.373,582.019,8.23098,281.918,-87.8815,1.32492,0.566473,0.0653304
4.49333,1362.29,160.622,584.902,7.37494,277.918,-83.6475,1.3259,0.569279,0.0644036
4.5,1364.31,160.465,586.073,6.13235,276.125,-80.568,1.32786,0.570418,0.0639879
4.50667,1366.5,163.203,586.906,5.4777,272.602,-78.0326,1.33,0.57123,0.0631716
4.51333,1368.02,163.042,588.253,3.2013,274.096,-76.0246,1.33148,0.57254,0.0635177
4.52,1369.48,161.211,588.329,2.86721,278.334,-75.5137,1.3329,0.572614,0.0644998
4.52667,1370.03,162.657,587.341,3.12195,282.689,-77.2661,1.33343,0.571653,0.0655091
4.53333,1369.88,162.239,586.046,2.13552,292.122,-78.844,1.33328,0.570392,0.067695
4.54,1367.64,159.348,584.705,2.95337,297.663,-80.5982,1.33111,0.569087,0.0689791
4.54667,1365.34,159.761,582.757,4.40777,301.342,-84.1567,1.32887,0.567191,0.0698317
4.55333,1361.56,159.919,580.438,2.45156,307.483,-85.4897,1.32519,0.564934,0.0712547
4.56,1356.2,156.277,577.63,4.15874,309.511,-86.9024,1.31997,0.562201,0.0717246
4.56667,1352.88,156.268,576.748,5.33194,307.252,-89.2622,1.31674,0.561342,0.0712012
4.57333,1350.61,157.584,575.305,4.4068,307.476,-89.9677,1.31453,0.559938,0.0712532
4.58,1350.18,155.306,575.279,4.95768,306.313,-89.0257,1.31411,0.559913,0.0709835
4.58667,1350.79,155.443,576.854,7.03143,301.298,-89.6764,1.31471,0.561445,0.0698214
4.59333,1353.02,158.238,577.033,5.01608,303.448,-88.8765,1.31688,0.56162,0.0703196
4.6,1353.47,156.492,576.094,4.25064,303.202,-87.5402,1.31732,0.560706,0.0702628
4.60667,1352.47,155.234,576.768,6.17479,300.449,-87.3081,1.31634,0.561362,0.0696247
4.61333,1352.95,157.791,576.034,3.64137,305.316,-87.5992,1.31681,0.560648,0.0707526
4.62,1351.17,156.752,573.164,1.91818,311.664,-85.7889,1.31508,0.557854,0.0722236
4.62667,1348.73,154.25,573.143,4.37593,311.89,-85.902,1.31271,0.557834,0.072276
4.63333,1347.07,156.338,571.646,1.04539,317.822,-84.9755,1.31109,0.556377,0.0736507
4.64,1345.68,156.231,568.743,-0.674931,323.72,-84.1049,1.30974,0.553551,0.0750175
4.64667,1341.94,153.312,567.174,1.93446,325.515,-84.3985,1.3061,0.552025,0.0754335
4.65333,1338.51,154.599,566.18,-0.309865,329.128,-84.4323,1.30275,0.551057,0.0762707
4.66,1340.21,155.59,565.499,-0.843634,331.193,-84.3287,1.30441,0.550394,0.0767491
4.66667,1342.55,153.364,567.996,2.25487,323.839,-84.015,1.30669,0.552824,0.0750451
4.67333,1346.98,155.12,572.596,1.10825,319.135,-83.892,1.311,0.557302,0.073955
4.68,1353.2,156.867,574.724,1.12167,318.115,-85.1199,1.31705,0.559373,0.0737186
4.68667,1355.71,154.744,576.158,3.77595,313.911,-84.4312,1.3195,0.560768,0.0727443
4.69333,1356.05,156.324,577.093,0.407586,314.751,-82.2486,1.31983,0.561678,0.0729391
4.7,1358.13,157.746,576.781,-1.34471,319.622,-81.0381,1.32186,0.561375,0.0740677
4.70667,1359.87,156.03,576.117,-0.258276,320.327,-78.7336,1.32355,0.560728,0.0742311
4.71333,1360.43,157.122,576.868,-4.39646,323.861,-77.464,1.3241,0.561459,0.07505
4.72,1362.48,158.303,577.503,-5.11797,330.165,-76.75,1.32609,0.562078,0.0765109
