t_s,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,Cd,Cl,Cm
3.83,808.841,1.7736,-1410.66,2.59488,-606.731,1.61516,0.787236,-1.37298,-0.140601
3.84,805.795,-0.24465,-1410.59,3.46021,-606.52,3.37918,0.784271,-1.37291,-0.140552
3.85,802.281,-0.557667,-1409.67,2.35067,-601.849,1.88346,0.780851,-1.37202,-0.13947
3.86,809.403,1.19939,-1412.06,3.96145,-604.723,1.33405,0.787783,-1.37434,-0.140136
3.87,808.666,-0.062034,-1413.25,4.04492,-604.844,2.51256,0.787066,-1.37551,-0.140164
3.88,804.139,-1.13386,-1411.59,1.91175,-600.056,1.02984,0.78266,-1.37389,-0.139054
3.89,810.786,1.26059,-1413.85,1.92844,-602.878,-0.551255,0.789129,-1.37609,-0.139708
3.9,810.414,0.257914,-1413.77,1.3684,-605.044,1.04016,0.788767,-1.376,-0.14021
3.91,804.709,-0.959527,-1411.04,0.565538,-600.802,0.247029,0.783214,-1.37335,-0.139227
3.92,809.141,1.18095,-1412.1,1.07977,-603.101,-0.900192,0.787528,-1.37438,-0.13976
3.93,809.816,0.219464,-1412.58,2.83384,-604.819,1.46571,0.788185,-1.37484,-0.140158
3.94,803.988,-1.22812,-1410.53,1.82501,-598.553,1.60081,0.782512,-1.37286,-0.138706
3.95,808.432,1.37003,-1412.64,2.88428,-599.245,1.32317,0.786838,-1.37491,-0.138866
3.96,811.965,0.118084,-1414.8,4.80234,-600.367,3.02058,0.790277,-1.37701,-0.139126
3.97,807.119,-1.86824,-1413.99,2.92943,-593.369,2.3631,0.785561,-1.37623,-0.137505
3.98,810.726,1.19766,-1416.55,2.8841,-593.448,1.13224,0.789071,-1.37872,-0.137523
3.99,814.774,0.533689,-1418.58,3.80547,-597.682,2.82818,0.793011,-1.38069,-0.138504
4,809.032,-1.38274,-1417,2.29676,-593.359,3.18437,0.787422,-1.37915,-0.137502
4.01,809.82,1.62739,-1416.71,3.06154,-594.939,1.52994,0.788189,-1.37887,-0.137869
4.02,813.795,1.65937,-1417.38,4.51324,-599.801,4.72466,0.792058,-1.37952,-0.138995
4.03,808.075,-0.925037,-1415.08,4.2888,-596.535,4.36867,0.786491,-1.37729,-0.138238
4.04,807.255,1.29268,-1413.69,4.77547,-595.361,1.82449,0.785692,-1.37593,-0.137966
4.05,812.52,1.32629,-1415.97,6.56024,-599.5,3.78214,0.790817,-1.37815,-0.138926
4.06,808.71,-1.34252,-1414.9,5.18933,-594.867,3.48829,0.787109,-1.37711,-0.137852
4.07,807.642,0.643836,-1415.11,5.19073,-594.403,1.31906,0.786069,-1.37731,-0.137744
4.08,813.962,1.39924,-1418.06,6.28346,-598.991,2.22854,0.79222,-1.38018,-0.138807
4.09,811.389,-1.27807,-1416.59,5.51381,-594.769,3.98754,0.789716,-1.37875,-0.137829
4.1,809.123,1.01849,-1416.6,4.20026,-590.728,0.720716,0.78751,-1.37876,-0.136893
4.11,815.86,1.75022,-1419.22,4.90739,-593.345,2.18859,0.794067,-1.38132,-0.137499
4.12,814.485,-1.51164,-1419.11,3.68026,-588.312,3.63017,0.792729,-1.38121,-0.136333
4.13,810.186,0.349231,-1418.08,2.62989,-584.89,0.551838,0.788545,-1.3802,-0.13554
4.14,814.912,1.97943,-1418.06,2.8288,-590.691,1.23852,0.793145,-1.38018,-0.136884
4.15,812.333,-1.81624,-1415.98,2.44972,-590.969,3.2896,0.790635,-1.37816,-0.136948
4.16,805.975,0.120593,-1412.59,1.42624,-588.82,0.814575,0.784447,-1.37486,-0.13645
4.17,810.079,1.62662,-1412.74,0.691257,-594.291,1.08129,0.788441,-1.375,-0.137718
4.18,808.759,-1.65638,-1410.98,0.371485,-594.25,2.72225,0.787156,-1.37329,-0.137709
4.19,802.854,-1.17655,-1408.74,-0.734355,-592.145,-0.894275,0.781409,-1.37111,-0.137221
4.2,807.492,1.47677,-1409.9,-0.948406,-597.698,-1.39131,0.785924,-1.37224,-0.138508
4.21,808.181,-1.87557,-1409.7,-1.97859,-599.068,2.00554,0.786594,-1.37204,-0.138825
4.22,802.81,-0.35845,-1409.85,-3.6598,-594.589,-1.69174,0.781366,-1.37219,-0.137787
4.23,807.726,1.8291,-1413.04,-3.88779,-597.604,-2.47343,0.78615,-1.3753,-0.138486
4.24,811.715,-1.02645,-1415.4,-4.19588,-597.028,0.562114,0.790034,-1.3776,-0.138353
4.25,807.059,-0.456734,-1416.56,-5.42808,-590.319,-3.10674,0.785502,-1.37873,-0.136798
4.26,809.72,2.18226,-1417.83,-5.46837,-592.598,-4.81097,0.788092,-1.37996,-0.137326
4.27,813.5,-1.06211,-1417.88,-5.55752,-596.017,-1.15845,0.791771,-1.38001,-0.138118
4.28,806.443,-0.630241,-1414.75,-5.3136,-593.037,-3.60293,0.784902,-1.37696,-0.137428
4.29,806.207,1.79083,-1412.98,-3.23757,-596.163,-5.10158,0.784672,-1.37524,-0.138152
4.3,810.266,-0.891011,-1411.48,-0.550213,-599.181,1.09309,0.788623,-1.37378,-0.138852
4.31,803.663,-1.04675,-1408.38,0.0704123,-594.716,-0.110723,0.782197,-1.37076,-0.137817
4.32,802.325,1.99896,-1406.05,2.31561,-597.091,-2.00351,0.780894,-1.36849,-0.138367
4.33,807.187,-0.987002,-1405.25,2.79929,-600.847,2.82057,0.785627,-1.36771,-0.139238
4.34,801.562,-1.84145,-1404.1,3.49657,-597.508,2.1788,0.780152,-1.3666,-0.138464
4.35,799.782,1.63071,-1404.4,4.03724,-598.131,-1.34422,0.778419,-1.36688,-0.138608
4.36,806.38,-1.26819,-1406.9,5.47519,-600.282,3.58439,0.784841,-1.36932,-0.139107
